Name,Fulladdress,Street,Municipality,Categories,About,Phone,Phones,Claimed,Owner,Owner Id,Owner Link,Review Count,Average Rating,Review URL,Cid,Fid,Latitude,Longitude,Time Zone,Website,Domain,Opening Hours,Google Knowledge URL,Kgmid,Google Maps URL,Place Id,Emails,Facebook Links,Instagram Links,Youtube Links,Tiktok Links,Linkedin Links,Twitter Links,Search Keyword
Maya Mess @ Brickfields,"146, Jalan Tun Sambanthan, Brickfields, 50470 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","146, Jalan Tun Sambanthan",Brickfields,South Indian restaurant,"Service options: [Onsite services, Takeout, Dine-in], Highlights: [Great coffee, Great tea selection], Popular for: [Breakfast, Lunch, Dinner, Solo dining], Accessibility: [No wheelchair accessible entrance, No wheelchair accessible parking lot, No wheelchair accessible seating], Offerings: [All you can eat, Coffee, Happy hour drinks, Happy hour food, Organic dishes, Quick bite, Small plates, Vegan options, Vegetarian options], Dining options: [Breakfast, Brunch, Lunch, Dinner, Catering, Counter service, Dessert, Seating, Table service], Amenities: [Restroom], Atmosphere: [Casual, Trendy], Crowd: [Family-friendly, Good for groups, Tourists], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, ], Children: [Good for kids], Parking: [Paid parking lot]",+60 19-339 7801,"019-339 7801, +60 19-339 7801",YES,Maya Mess @ Brickfields (Owner),111214693357627098573,https://www.google.com/maps/contrib/111214693357627098573,1064,4.3,https://search.google.com/local/reviews?placeid=ChIJGY-HbIdJzDER7uTIIZDYfCY&authuser=0&hl=en&gl=US,2773329584107087086,0x31cc49876c878f19:0x267cd89021c8e4ee,3.1319998,101.68692779999999,Asia/Kuala_Lumpur,,,"Wednesday(2026-06-24): [10 AM–10:30 PM], Thursday(2026-06-25): [11 AM–11 PM], Friday(2026-06-26): [8:30 AM–10:30 PM], Saturday(2026-06-27): [8:30 AM–10:30 PM], Sunday(2026-06-28): [8:30 AM–10:30 PM], Monday(2026-06-29): [11 AM–10:30 PM], Tuesday(2026-06-30): [11 AM–10:30 PM]",https://www.google.com/search?kgmid=/g/11tg0rxygy,/g/11tg0rxygy,https://www.google.com/maps?cid=2773329584107087086,ChIJGY-HbIdJzDER7uTIIZDYfCY,,,,,,,,Restaurants in Kuala Lumpur
Meals Station @ KL Sentral,"Kuala Lumpur Sentral Station, Kuala Lumpur Sentral, 50470 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur Sentral Station,Kuala Lumpur Sentral,Restaurant,"Service options: [Outdoor seating, Delivery, Onsite services, Takeout, Dine-in], Highlights: [Great tea selection], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible seating], Offerings: [Coffee, Halal food, Quick bite, Small plates], Dining options: [Breakfast, Brunch, Lunch, Dinner, Counter service, Dessert, Seating, Table service], Atmosphere: [Casual], Crowd: [Good for groups, Tourists], Payments: [Credit cards, Debit cards, NFC mobile payments, ], Children: [Good for kids], Parking: [Paid parking lot, ]",+60 12-345 6852,"012-345 6852, +60 12-345 6852",YES,Meals Station @ KL Sentral (Owner),102267423269625359468,https://www.google.com/maps/contrib/102267423269625359468,674,4,https://search.google.com/local/reviews?placeid=ChIJJWFND8BJzDERjJQ35orwyLI&authuser=0&hl=en&gl=US,12882811213451859084,0x31cc49c00f4d6125:0xb2c8f08ae637948c,3.1343758,101.68609049999999,Asia/Kuala_Lumpur,,,"Wednesday(2026-06-24): [7 AM–9 PM], Thursday(2026-06-25): [7 AM–9 PM], Friday(2026-06-26): [7 AM–9 PM], Saturday(2026-06-27): [7 AM–9 PM], Sunday(2026-06-28): [7 AM–9 PM], Monday(2026-06-29): [7 AM–9 PM], Tuesday(2026-06-30): [7 AM–9 PM]",https://www.google.com/search?kgmid=/g/11gv0txjjd,/g/11gv0txjjd,https://www.google.com/maps?cid=12882811213451859084,ChIJJWFND8BJzDERjJQ35orwyLI,,,,,,,,Restaurants in Kuala Lumpur
Sri Paandi Restaurant,"No. 254, Jalan Tun Sambanthan, Brickfields, 50470 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","No. 254, Jalan Tun Sambanthan",Brickfields,South Indian restaurant;Breakfast restaurant;Indian restaurant;Lunch restaurant,"Service options: [Outdoor seating, Onsite services, Takeout, Dine-in], Highlights: [Great coffee, Great tea selection], Popular for: [Breakfast, Lunch, Dinner, Solo dining], Offerings: [Coffee, Late-night food, Quick bite, Small plates, Vegetarian options], Dining options: [Breakfast, Brunch, Lunch, Dinner, Catering, Counter service, Dessert, Seating, Table service], Amenities: [Restroom], Atmosphere: [Casual, Trendy], Crowd: [College students, Family-friendly, Good for groups, Tourists], Planning: [Doesn't accept reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, ], Children: [Good for kids], Parking: []",+60 3-2276 0761,"03-2276 0761, +60 3-2276 0761",YES,Sri Paandi Restaurant (Owner),109806058856070082622,https://www.google.com/maps/contrib/109806058856070082622,2752,3.6,https://search.google.com/local/reviews?placeid=ChIJuztLKutJzDERkIm2DulPLCM&authuser=0&hl=en&gl=US,2534488552695564688,0x31cc49eb2a4b3bbb:0x232c4fe90eb68990,3.1292891,101.68427609999999,Asia/Kuala_Lumpur,,,"Wednesday(2026-06-24): [9 AM–10:30 PM], Thursday(2026-06-25): [9 AM–11:30 PM], Friday(2026-06-26): [9 AM–11:30 PM], Saturday(2026-06-27): [9 AM–11:30 PM], Sunday(2026-06-28): [9 AM–11:30 PM], Monday(2026-06-29): [9 AM–11:30 PM], Tuesday(2026-06-30): [9 AM–11:30 PM]",https://www.google.com/search?kgmid=/g/12qfqf5g6,/g/12qfqf5g6,https://www.google.com/maps?cid=2534488552695564688,ChIJuztLKutJzDERkIm2DulPLCM,,,,,,,,Restaurants in Kuala Lumpur
Nadia Vege Cafe - Brickfields,"1 st floor, 5, Jalan Tun Sambanthan, Brickfields, 50470 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",1 st floor,"5, Jalan Tun Sambanthan",Vegetarian restaurant,"From the business: [Identifies as women-owned], Service options: [Delivery, Onsite services, Takeout, Dine-in], Highlights: [Great coffee, Great dessert, Great tea selection], Popular for: [Breakfast, Lunch, Dinner, Solo dining], Offerings: [Coffee, Healthy options, Quick bite, Small plates, Vegan options, Vegetarian options], Dining options: [Breakfast, Brunch, Lunch, Dinner, Counter service, Dessert, Table service], Amenities: [Restroom], Atmosphere: [Casual, Cozy, Quiet], Crowd: [Good for groups], Planning: [Brunch reservations recommended, Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, ], Children: [Good for kids], Parking: [Paid parking lot, Paid street parking]",+60 16-221 6774,"016-221 6774, +60 16-221 6774",YES,Nadia Vege Cafe - Brickfields (Owner),110710809829612587565,https://www.google.com/maps/contrib/110710809829612587565,561,4.4,https://search.google.com/local/reviews?placeid=ChIJv5OcXRRJzDERZ3Nt6MXVUUk&authuser=0&hl=en&gl=US,5283238883867063143,0x31cc49145d9c93bf:0x4951d5c5e86d7367,3.1279901999999997,101.6832026,Asia/Kuala_Lumpur,,,"Wednesday(2026-06-24): [8 AM–9:45 PM], Thursday(2026-06-25): [8 AM–9:45 PM], Friday(2026-06-26): [8 AM–9:45 PM], Saturday(2026-06-27): [8 AM–9:45 PM], Sunday(2026-06-28): [8 AM–9:45 PM], Monday(2026-06-29): [8 AM–9:45 PM], Tuesday(2026-06-30): [8 AM–9:45 PM]",https://www.google.com/search?kgmid=/g/11h58fmqb4,/g/11h58fmqb4,https://www.google.com/maps?cid=5283238883867063143,ChIJv5OcXRRJzDERZ3Nt6MXVUUk,,,,,,,,Restaurants in Kuala Lumpur
EQ Kuala Lumpur,"EQ, Equatorial Plaza, Jln Sultan Ismail, Kuala Lumpur, 50250 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","EQ, Equatorial Plaza",Jln Sultan Ismail,Hotel;Event venue;Wedding venue,,+60 3-2789 7777,"03-2789 7777, +60 3-2789 7777",YES,EQ Kuala Lumpur (Owner),113671461775809637815,https://www.google.com/maps/contrib/113671461775809637815,3064,4.6,https://search.google.com/local/reviews?placeid=ChIJ29zYrKxJzDERP_CAMG4HNOQ&authuser=0&hl=en&gl=US,16443776309278076991,0x31cc49acacd8dcdb:0xe434076e3080f03f,3.1528644999999997,101.70970919999999,Asia/Kuala_Lumpur,www.eqkualalumpur.equatorial.com/?utm_source=local&utm_medium=organic&utm_campaign=GoogleMyBusiness,eqkualalumpur.equatorial.com,,https://www.google.com/search?kgmid=/g/11h1j1ny3x,/g/11h1j1ny3x,https://www.google.com/maps?cid=16443776309278076991,ChIJ29zYrKxJzDERP_CAMG4HNOQ,,,,,,,,Restaurants in Kuala Lumpur
Jalan Alor Food Street,"64, Jln Alor, Bukit Bintang, 50200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","64, Jln Alor",Bukit Bintang,Night market,"Service options: [In-store shopping, Onsite services], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible restroom], Amenities: [Restroom], Payments: [Credit cards, Debit cards, NFC mobile payments, ], Children: [Good for kids], Parking: [Free parking lot, Paid parking lot, Paid street parking]",+60 1-800-88-9999,"1-800-88-9999, +60 1-800-88-9999",YES,Jalan Alor Food Street (Owner),100817960611839359595,https://www.google.com/maps/contrib/100817960611839359595,11882,4.4,https://search.google.com/local/reviews?placeid=ChIJWV51lvU3zDERCyHo6Gi0cQo&authuser=0&hl=en&gl=US,752580975424708875,0x31cc37f596755e59:0xa71b468e8e8210b,3.146121,101.70927619999999,Asia/Kuala_Lumpur,,,"Wednesday(2026-06-24): [2:30 PM–12 AM], Thursday(2026-06-25): [2:30 PM–12 AM], Friday(2026-06-26): [2:30 PM–12 AM], Saturday(2026-06-27): [2:30 PM–12 AM], Sunday(2026-06-28): [2:30 PM–12 AM], Monday(2026-06-29): [Closed], Tuesday(2026-06-30): [2:30 PM–12 AM]",https://www.google.com/search?kgmid=/g/11h4g7s858,/g/11h4g7s858,https://www.google.com/maps?cid=752580975424708875,ChIJWV51lvU3zDERCyHo6Gi0cQo,,,,,,,,Restaurants in Kuala Lumpur
Madurai Muniyandi Villas - KL Branch,"No 7 level, 1, Jalan Tun Sambanthan 1, Brickfields, 50470 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",No 7 level,"1, Jalan Tun Sambanthan 1",Indian restaurant;South Indian restaurant,"Service options: [Outdoor seating, Onsite services, Takeout, Dine-in], Popular for: [Lunch, Dinner, Solo dining], Offerings: [Coffee, Small plates], Dining options: [Lunch, Dinner, Seating, Table service], Amenities: [Restroom], Atmosphere: [Casual, Trendy], Crowd: [Good for groups], Payments: [Credit cards, Debit cards, NFC mobile payments], Children: [Good for kids], Parking: [Paid parking lot, ]",+60 10-260 8636,"010-260 8636, +60 10-260 8636",YES,Madurai Muniyandi Villas - KL Branch (Owner),114332757022272065917,https://www.google.com/maps/contrib/114332757022272065917,352,4.4,https://search.google.com/local/reviews?placeid=ChIJHwy2SmpJzDERIgOkXZPxcGc&authuser=0&hl=en&gl=US,7453722998531687202,0x31cc496a4ab60c1f:0x6770f1935da40322,3.1269221999999997,101.68266709999999,Asia/Kuala_Lumpur,m.facebook.com/maduraiminiyandivillas/?tsid=0.16597635122085186&source=result,m.facebook.com,"Wednesday(2026-06-24): [11:30 AM–11 PM], Thursday(2026-06-25): [11:30 AM–11 PM], Friday(2026-06-26): [11:30 AM–11 PM], Saturday(2026-06-27): [11:30 AM–11 PM], Sunday(2026-06-28): [11:30 AM–11 PM], Monday(2026-06-29): [11:30 AM–11 PM], Tuesday(2026-06-30): [11:30 AM–11 PM]",https://www.google.com/search?kgmid=/g/11jm21bgb8,/g/11jm21bgb8,https://www.google.com/maps?cid=7453722998531687202,ChIJHwy2SmpJzDERIgOkXZPxcGc,,,,,,,,Restaurants in Kuala Lumpur
Ginza Sushimasa,"Level 7, Le Meridien, 2, Jalan Stesen Sentral, Kuala Lumpur Sentral, 50470 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","Level 7, Le Meridien","2, Jalan Stesen Sentral",Sushi restaurant,"Service options: [Onsite services, Takeout, Dine-in], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, Beer, Small plates, Wine], Dining options: [Lunch, Dinner, Counter service, Dessert, Seating, Table service], Amenities: [Restroom], Atmosphere: [Cozy, Trendy], Crowd: [Good for groups], Planning: [Dinner reservations recommended, Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, ]",+60 3-2260 1686,"03-2260 1686, +60 3-2260 1686",YES,Ginza Sushimasa (Owner),116896438902659969966,https://www.google.com/maps/contrib/116896438902659969966,71,4.4,https://search.google.com/local/reviews?placeid=ChIJqSyB4MBJzDERTUIw3Vpnn3g&authuser=0&hl=en&gl=US,8691779445803991629,0x31cc49c0e0812ca9:0x789f675add30424d,3.1355602,101.6867145,Asia/Kuala_Lumpur,www.ginza-sushimasa.com/my,ginza-sushimasa.com,"Wednesday(2026-06-24): [12–2:30 PM, 6–10 PM], Thursday(2026-06-25): [12–2:30 PM, 6–10 PM], Friday(2026-06-26): [12–2:30 PM, 6–10 PM], Saturday(2026-06-27): [12–2:30 PM, 6–10 PM], Sunday(2026-06-28): [Closed], Monday(2026-06-29): [12–2:30 PM, 6–10 PM], Tuesday(2026-06-30): [12–2:30 PM, 6–10 PM]",https://www.google.com/search?kgmid=/g/11c1ww3cql,/g/11c1ww3cql,https://www.google.com/maps?cid=8691779445803991629,ChIJqSyB4MBJzDERTUIw3Vpnn3g,,,,,,,,Restaurants in Kuala Lumpur
Penrose KL,"149, Jalan Petaling, City Centre, 50000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","149, Jalan Petaling",Kuala Lumpur City Centre,Cocktail bar,"Service options: [Onsite services, Dine-in, No delivery, No takeout], Highlights: [Great cocktails, Great wine list], Popular for: [Solo dining], Accessibility: [No wheelchair accessible parking lot], Offerings: [Alcohol, Cocktails], Dining options: [Seating, Table service], Amenities: [Restroom], Atmosphere: [Casual, Cozy, Romantic, Trendy, Upscale], Crowd: [Good for groups, Tourists], Planning: [Reservations required, Accepts reservations, Usually a wait], Payments: [Credit cards, Debit cards, NFC mobile payments, ], Parking: [Paid parking lot]",,,YES,Penrose KL (Owner),101241674142198678556,https://www.google.com/maps/contrib/101241674142198678556,422,4.6,https://search.google.com/local/reviews?placeid=ChIJS0y677RJzDERvxxFFqGh7eg&authuser=0&hl=en&gl=US,16784249099515141311,0x31cc49b4efba4c4b:0xe8eda1a116451cbf,3.1414641,101.6979123,Asia/Kuala_Lumpur,www.instagram.com/penrose.kl/,instagram.com,"Wednesday(2026-06-24): [7 PM–1 AM], Thursday(2026-06-25): [7 PM–1 AM], Friday(2026-06-26): [7 PM–1 AM], Saturday(2026-06-27): [7 PM–1 AM], Sunday(2026-06-28): [7 PM–1 AM], Monday(2026-06-29): [Closed], Tuesday(2026-06-30): [Closed]",https://www.google.com/search?kgmid=/g/11rzq_zj20,/g/11rzq_zj20,https://www.google.com/maps?cid=16784249099515141311,ChIJS0y677RJzDERvxxFFqGh7eg,,,,,,,,Restaurants in Kuala Lumpur
Coley,"6-G, Jalan Abdullah, Bangsar, 59000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","6-G, Jalan Abdullah",Bangsar,Restaurant;Bar,"Service options: [Outdoor seating, Delivery, Onsite services, Dine-in], Highlights: [Great cocktails], Accessibility: [No wheelchair accessible entrance, No wheelchair accessible parking lot], Offerings: [Alcohol, Beer, Cocktails, Food, Food at bar, Hard liquor, Wine], Dining options: [Seating, Table service], Amenities: [Restroom], Atmosphere: [Casual, Cozy, Trendy], Crowd: [Good for groups, Tourists], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, ], Parking: [Free street parking, ]",+60 19-270 9179,"019-270 9179, +60 19-270 9179",YES,Coley (Owner),114525094545184286950,https://www.google.com/maps/contrib/114525094545184286950,507,4.6,https://search.google.com/local/reviews?placeid=ChIJuc6RtZVJzDERItK2WuGQlqk&authuser=0&hl=en&gl=US,12220113936480391714,0x31cc4995b591ceb9:0xa99690e15ab6d222,3.1300117999999997,101.6801297,Asia/Kuala_Lumpur,www.facebook.com/LongLiveColey/,facebook.com,"Wednesday(2026-06-24): [5 PM–1 AM], Thursday(2026-06-25): [5 PM–1 AM], Friday(2026-06-26): [5 PM–1 AM], Saturday(2026-06-27): [5 PM–1 AM], Sunday(2026-06-28): [Closed], Monday(2026-06-29): [5 PM–1 AM], Tuesday(2026-06-30): [5 PM–1 AM]",https://www.google.com/search?kgmid=/g/11c44fnp0f,/g/11c44fnp0f,https://www.google.com/maps?cid=12220113936480391714,ChIJuc6RtZVJzDERItK2WuGQlqk,,,,,,,,Restaurants in Kuala Lumpur
Asam Pedas Brickfields,"Jalan Tun Sambanthan, Brickfields, 50470 Kuala Lumpur, Wilayah persekutuan, Malaysia",Jalan Tun Sambanthan,Brickfields,Malaysian restaurant,"Service options: [Takeout, Dine-in], Popular for: [Breakfast, Lunch, Solo dining], Offerings: [Coffee, Quick bite, Small plates], Dining options: [Breakfast, Brunch, Lunch], Atmosphere: [Casual], Crowd: [Good for groups]",+60 12-701 7731,"012-701 7731, +60 12-701 7731",NO,Asam Pedas Brickfields (Owner),,,37,4.6,https://search.google.com/local/reviews?placeid=ChIJqfUeUoVJzDERmQtsAW28OsE&authuser=0&hl=en&gl=US,13923648374330624921,0x31cc4985521ef5a9:0xc13abc6d016c0b99,3.1313953,101.6869325,Asia/Kuala_Lumpur,,,"Wednesday(2026-06-24): [6 AM–2:30 PM], Thursday(2026-06-25): [6 AM–2:30 PM], Friday(2026-06-26): [6 AM–2:30 PM], Saturday(2026-06-27): [Closed], Sunday(2026-06-28): [Closed], Monday(2026-06-29): [6 AM–2:30 PM], Tuesday(2026-06-30): [6 AM–2:30 PM]",https://www.google.com/search?kgmid=/g/11n97w0fxl,/g/11n97w0fxl,https://www.google.com/maps?cid=13923648374330624921,ChIJqfUeUoVJzDERmQtsAW28OsE,,,,,,,,Restaurants in Kuala Lumpur
Ken-Chan Curry | NU Sentral,"Level 3 lot 14, Quizinn Foodcourt, NU Sentral Mall, 201, Jalan Tun Sambanthan, Brickfields, 50470 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","Level 3 lot 14, Quizinn Foodcourt, NU Sentral Mall","201, Jalan Tun Sambanthan",Japanese curry restaurant,"Service options: [Onsite services, Takeout, Dine-in], Popular for: [Lunch, Dinner, Solo dining], Offerings: [Quick bite, Small plates], Dining options: [Lunch, Dinner, Counter service], Atmosphere: [Casual], Payments: [Credit cards, Debit cards, NFC mobile payments], Children: [Good for kids]",+60 14-329 9554,"014-329 9554, +60 14-329 9554",YES,Ken-Chan Curry | NU Sentral (Owner),112182308012011182023,https://www.google.com/maps/contrib/112182308012011182023,325,4.6,https://search.google.com/local/reviews?placeid=ChIJZ4T0odlJzDERIyUTSMl2_XE&authuser=0&hl=en&gl=US,8213851902263371043,0x31cc49d9a1f48467:0x71fd76c948132523,3.1336941,101.68758969999999,Asia/Kuala_Lumpur,www.sunsancurry33.com.my/,sunsancurry33.com.my,"Wednesday(2026-06-24): [10 AM–10 PM], Thursday(2026-06-25): [10 AM–10 PM], Friday(2026-06-26): [10 AM–10 PM], Saturday(2026-06-27): [10 AM–10 PM], Sunday(2026-06-28): [10 AM–10 PM], Monday(2026-06-29): [10 AM–10 PM], Tuesday(2026-06-30): [10 AM–10 PM]",https://www.google.com/search?kgmid=/g/11jgwkpxlr,/g/11jgwkpxlr,https://www.google.com/maps?cid=8213851902263371043,ChIJZ4T0odlJzDERIyUTSMl2_XE,,,,,,,,Restaurants in Kuala Lumpur
Pu Xian Wei Restaurant,"19-21, Jalan Thambypillai, Brickfields, 50470 Brickfields, Wilayah Persekutuan, 46300 Kuala Lumpur, Selangor, Malaysia","19-21, Jalan Thambypillai, Brickfields, 50470 Brickfields, Wilayah Persekutuan",46300 Kuala Lumpur,Chinese restaurant,"Service options: [Onsite services, Takeout, Dine-in], Popular for: [Lunch, Dinner, Solo dining], Offerings: [Alcohol, Beer, Healthy options, Quick bite, Small plates, Vegetarian options], Dining options: [Brunch, Lunch, Dinner, Table service], Amenities: [Restroom], Atmosphere: [Casual], Crowd: [Good for groups], Children: [Good for kids]",+60 3-2276 5128,"03-2276 5128, +60 3-2276 5128",YES,Pu Xian Wei Restaurant (Owner),105820989902454692660,https://www.google.com/maps/contrib/105820989902454692660,330,3.8,https://search.google.com/local/reviews?placeid=ChIJrVBR6MFJzDERDr5cOLkU7k8&authuser=0&hl=en&gl=US,5759563759200550414,0x31cc49c1e85150ad:0x4fee14b9385cbe0e,3.1326769,101.6884979,Asia/Kuala_Lumpur,,,"Wednesday(2026-06-24): [6:30 AM–8:30 PM], Thursday(2026-06-25): [6:30 AM–8:30 PM], Friday(2026-06-26): [6:30 AM–8:30 PM], Saturday(2026-06-27): [6:30 AM–8:30 PM], Sunday(2026-06-28): [Closed], Monday(2026-06-29): [6:30 AM–8:30 PM], Tuesday(2026-06-30): [6:30 AM–8:30 PM]",https://www.google.com/search?kgmid=/g/11c1r2n6vv,/g/11c1r2n6vv,https://www.google.com/maps?cid=5759563759200550414,ChIJrVBR6MFJzDERDr5cOLkU7k8,,,,,,,,Restaurants in Kuala Lumpur
