restaurant_name,text,rating,sentiment,theme,conflict,source,analyzed
Kaara Saaram Claypot @Brickfields,"Staff seemed rushed and inattentive throughout. However, The sushi was outstanding and exceeded our expectations.",3,Positive,Taste,True,llm,True
Kaara Saaram Claypot @Brickfields,Staff remembered our preferences from last visit.,5,Positive,Service,True,llm,True
Kaara Saaram Claypot @Brickfields,"Left disappointed; the pasta was salty for the price. However, The char kuey teow was outstanding and exceeded our expectations.",3,Positive,Taste,True,llm,True
Kaara Saaram Claypot @Brickfields,"Best tiramisu I've ever had, highly recommend.",2,Positive,Taste,True,llm,True
Kaara Saaram Claypot @Brickfields,Expected better — the nasi lemak tasted greasy.,2,Negative,Taste,True,llm,True
Ken-Chan Curry | NU Sentral,"The steak was cooked to perfection, very juicy.",1,Positive,Taste,True,llm,True
Ken-Chan Curry | NU Sentral,Quick seating even on a busy Friday night.,1,Positive,Wait Time,True,llm,True
Ken-Chan Curry | NU Sentral,Quick seating even on a busy Friday night.,1,Positive,Wait Time,True,llm,True
Ken-Chan Curry | NU Sentral,"The sushi was underwhelming and not what we hoped for. However, Loved the pizza — outstanding and served piping hot.",3,Positive,Taste,True,llm,True
Ken-Chan Curry | NU Sentral,Quick seating even on a busy Friday night.,4,Positive,Wait Time,True,llm,True
Ketuhar Malaysian Cuisine Restaurant,"Service was average, neither fast nor slow.",3,Neutral,Service,True,llm,True
Ketuhar Malaysian Cuisine Restaurant,Parking was available but the lot filled up quickly.,3,Neutral,Other,True,llm,True
Ketuhar Malaysian Cuisine Restaurant,Overpriced for the portion sizes we received.,5,Negative,Other,True,llm,True
Ketuhar Malaysian Cuisine Restaurant,Staff remembered our preferences from last visit.,5,Positive,Service,True,llm,True
Ketuhar Malaysian Cuisine Restaurant,Overpriced for the portion sizes we received.,5,Negative,Other,True,llm,True
Ketuhar Malaysian Cuisine Restaurant,Service was slow and our order was forgotten twice.,5,Negative,Service,True,llm,True
Ketuhar Malaysian Cuisine Restaurant,The noise level made it hard to have a conversation.,5,Negative,Other,True,llm,True
Ketuhar Malaysian Cuisine Restaurant,Quick seating even on a busy Friday night.,4,Positive,Wait Time,True,llm,True
Ketuhar Malaysian Cuisine Restaurant,"Overpriced for the portion sizes we received. However, Best tiramisu I've ever had, highly recommend.",3,Positive,Taste,True,llm,True
KFC KL Sentral,The ramen was greasy and not what we hoped for.,5,Negative,Taste,True,llm,True
KFC KL Sentral,"The pasta was bland and not what we hoped for. However, Best tiramisu I've ever had, highly recommend.",3,Positive,Taste,True,llm,True
KFC KL Sentral,Tables were cramped and the room felt overcrowded.,4,Negative,Other,True,llm,True
KFC KL Sentral,"Service was average, neither fast nor slow.",3,Neutral,Service,True,llm,True
Khatulistiwa Skyline Dining,Would come back just for the roast chicken; truly flavorful.,2,Positive,Taste,True,llm,True
Khatulistiwa Skyline Dining,"The steak was cooked to perfection, very juicy.",1,Positive,Taste,True,llm,True
Khatulistiwa Skyline Dining,Food arrived cold after a 20-minute wait.,4,Negative,Taste,True,llm,True
Khatulistiwa Skyline Dining,"Left disappointed; the char kuey teow was bland for the price. However, Host was welcoming and the ambiance felt cozy.",3,Negative,Taste,True,llm,True
Kit Kee Beef Noodle,Excellent value for the quality of food served.,1,Positive,Taste,True,llm,True
Kit Kee Beef Noodle,Staff remembered our preferences from last visit.,4,Positive,Service,True,llm,True
Kit Kee Beef Noodle,Expected better — the pasta tasted underwhelming.,1,Negative,Taste,True,llm,True
Kit Kee Beef Noodle,Left disappointed; the ramen was salty for the price.,5,Negative,Taste,True,llm,True
Kit Kee Beef Noodle,Staff remembered our preferences from last visit.,5,Positive,Service,True,llm,True
Kit Kee Beef Noodle,Expected better — the sushi tasted salty.,1,Negative,Taste,True,llm,True
Kit Kee Beef Noodle,Host was welcoming and the ambiance felt cozy.,1,Positive,Service,True,llm,True
Kit Kee Beef Noodle,Our waiter was incredibly attentive and friendly.,1,Positive,Service,True,llm,True
Kit Kee Beef Noodle,Would come back just for the curry; truly memorable.,2,Positive,Taste,True,llm,True
Kontiki Restaurant At The Federal Kuala Lumpur,Left disappointed; the ramen was slow for the price.,4,Negative,Wait Time,True,llm,True
Kontiki Restaurant At The Federal Kuala Lumpur,Host was welcoming and the ambiance felt cozy.,2,Positive,Service,True,llm,True
Kontiki Restaurant At The Federal Kuala Lumpur,Waited over an hour before anyone took our order.,4,Negative,Wait Time,True,llm,True
Kontiki Restaurant At The Federal Kuala Lumpur,Staff remembered our preferences from last visit.,4,Positive,Service,True,llm,True
Kontiki Restaurant At The Federal Kuala Lumpur,Quick seating even on a busy Friday night.,5,Positive,Wait Time,True,llm,True
Kontiki Restaurant At The Federal Kuala Lumpur,"Had to wait 45 minutes for a table despite having a reservation. However, The laksa had an authentic, rich broth.",3,Negative,Wait Time,True,llm,True
Kontiki Restaurant At The Federal Kuala Lumpur,Would come back just for the pizza; truly memorable.,2,Positive,Taste,True,llm,True
Kontiki Restaurant At The Federal Kuala Lumpur,Staff seemed rushed and inattentive throughout.,5,Negative,Service,True,llm,True
Kontiki Restaurant At The Federal Kuala Lumpur,Quick seating even on a busy Friday night.,5,Positive,Wait Time,True,llm,True
Kontiki Restaurant At The Federal Kuala Lumpur,Staff remembered our preferences from last visit.,4,Positive,Service,True,llm,True
Kontiki Restaurant At The Federal Kuala Lumpur,"Service was average, neither fast nor slow.",3,Neutral,Service,True,llm,True
Kontiki Restaurant At The Federal Kuala Lumpur,Loved the nasi lemak — outstanding and served piping hot.,1,Positive,Taste,True,llm,True
Kontiki Restaurant At The Federal Kuala Lumpur,Staff remembered our preferences from last visit.,5,Positive,Service,True,llm,True
Kyomo,Expected better — the pizza tasted slow.,2,Negative,Taste,True,llm,True
Kyomo,Tables were cramped and the room felt overcrowded.,4,Negative,Other,True,llm,True
Kyomo,The ramen was disappointing and not what we hoped for.,5,Negative,Taste,True,llm,True
Kyomo,Quick seating even on a busy Friday night.,4,Positive,Wait Time,True,llm,True
Kyomo,Staff seemed rushed and inattentive throughout.,5,Negative,Service,True,llm,True
Kyomo,"Best tiramisu I've ever had, highly recommend.",1,Positive,Taste,True,llm,True
Kyomo,The mains tasted bland and under-seasoned.,4,Negative,Taste,True,llm,True
Kyomo,"Service was average, neither fast nor slow.",3,Neutral,Service,True,llm,True
Kyomo,"Left disappointed; the pasta was disappointing for the price. However, The steak was cooked to perfection, very juicy.",4,Neutral,Taste,True,llm,True
Kyomo,Staff remembered our preferences from last visit.,2,Positive,Service,True,llm,True
Kyomo,"Prices are standard for this area, no surprises.",3,Neutral,Other,True,llm,True
Kyomo,"Left disappointed; the curry was inconsistent for the price. However, Staff remembered our preferences from last visit.",4,Negative,Taste,True,llm,True
La’zeez,"The steak was cooked to perfection, very juicy.",1,Positive,Taste,True,llm,True
La’zeez,Staff remembered our preferences from last visit.,1,Positive,Service,True,llm,True
La’zeez,Parking was available but the lot filled up quickly.,3,Neutral,Other,True,llm,True
La’zeez,The noise level made it hard to have a conversation.,5,Negative,Other,True,llm,True
La’zeez,Excellent value for the quality of food served.,2,Positive,Taste,True,llm,True
La’zeez,Would come back just for the curry; truly perfect.,1,Positive,Taste,True,llm,True
La’zeez,Staff remembered our preferences from last visit.,4,Positive,Service,True,llm,True
La’zeez,Staff remembered our preferences from last visit.,2,Positive,Service,True,llm,True
"Lai Foong Lala Noodles, Kuala Lumpur",Staff remembered our preferences from last visit.,5,Positive,Service,True,llm,True
"Lai Foong Lala Noodles, Kuala Lumpur",Staff seemed rushed and inattentive throughout.,4,Negative,Service,True,llm,True
"Lai Foong Lala Noodles, Kuala Lumpur",The place was clean but the decor was a bit dated.,3,Neutral,Other,True,llm,True
"Lai Foong Lala Noodles, Kuala Lumpur",Staff remembered our preferences from last visit.,4,Positive,Service,True,llm,True
"Lai Foong Lala Noodles, Kuala Lumpur",Quick seating even on a busy Friday night.,5,Positive,Wait Time,True,llm,True
"Lai Foong Lala Noodles, Kuala Lumpur","Dessert was disappointing and not worth the price. However, Staff remembered our preferences from last visit.",4,Negative,Taste,True,llm,True
"Lai Foong Lala Noodles, Kuala Lumpur",Host was welcoming and the ambiance felt cozy.,1,Positive,Service,True,llm,True
"Lai Foong Lala Noodles, Kuala Lumpur","The steak was greasy and not what we hoped for. However, Fresh ingredients and bold flavors in every dish.",3,Positive,Taste,True,llm,True
"Lai Foong Lala Noodles, Kuala Lumpur","Best tiramisu I've ever had, highly recommend.",1,Positive,Taste,True,llm,True
"Lai Foong Lala Noodles, Kuala Lumpur","The steak was greasy and not what we hoped for. However, Quick seating even on a busy Friday night.",3,Negative,Taste,True,llm,True
"Lai Foong Lala Noodles, Kuala Lumpur",Quick seating even on a busy Friday night.,4,Positive,Wait Time,True,llm,True
"Lai Foong Lala Noodles, Kuala Lumpur",Staff remembered our preferences from last visit.,5,Positive,Service,True,llm,True
"Lai Foong Lala Noodles, Kuala Lumpur",Host was welcoming and the ambiance felt cozy.,1,Positive,Service,True,llm,True
"Lai Foong Lala Noodles, Kuala Lumpur","The curry was overpriced and not what we hoped for. However, Staff remembered our preferences from last visit.",3,Negative,Taste,True,llm,True
"Lai Foong Lala Noodles, Kuala Lumpur",Staff remembered our preferences from last visit.,5,Positive,Service,True,llm,True
"Lai Foong Lala Noodles, Kuala Lumpur",Expected better — the sushi tasted cold.,2,Negative,Taste,True,llm,True
Lapandekar Cafe @ Mercu UEM,Dessert was disappointing and not worth the price.,4,Negative,Taste,True,llm,True
Lapandekar Cafe @ Mercu UEM,Expected better — the nasi lemak tasted slow.,2,Negative,Taste,True,llm,True
Lapandekar Cafe @ Mercu UEM,Quick seating even on a busy Friday night.,4,Positive,Wait Time,True,llm,True
Lapandekar Cafe @ Mercu UEM,The place was clean but the decor was a bit dated.,3,Neutral,Other,True,llm,True
Lapandekar Cafe @ Mercu UEM,The fish and chips was overcooked and not what we hoped for.,5,Negative,Taste,True,llm,True
Lapandekar Cafe @ Mercu UEM,Parking was available but the lot filled up quickly.,3,Neutral,Other,True,llm,True
Lapandekar Cafe @ Mercu UEM,Portions were generous and beautifully plated.,2,Positive,Taste,True,llm,True
Lapandekar Cafe @ Mercu UEM,"Expected better — the curry tasted overpriced. However, Would come back just for the ramen; truly flavorful.",3,Positive,Taste,True,llm,True
Level 1 Exclusive Bar & Restaurant,"Left disappointed; the satay was overcooked for the price. However, Fresh ingredients and bold flavors in every dish.",3,Positive,Taste,True,llm,True
Level 1 Exclusive Bar & Restaurant,Dessert was disappointing and not worth the price.,5,Negative,Taste,True,llm,True
Level 1 Exclusive Bar & Restaurant,Staff remembered our preferences from last visit.,4,Positive,Service,True,llm,True
Level 1 Exclusive Bar & Restaurant,Fresh ingredients and bold flavors in every dish.,1,Positive,Taste,True,llm,True
Level 1 Exclusive Bar & Restaurant,Service was slow and our order was forgotten twice.,5,Negative,Service,True,llm,True
Level 1 Exclusive Bar & Restaurant,Quick seating even on a busy Friday night.,5,Positive,Wait Time,True,llm,True
Level 1 Exclusive Bar & Restaurant,"The laksa had an authentic, rich broth.",2,Positive,Taste,True,llm,True
Level 1 Exclusive Bar & Restaurant,Staff remembered our preferences from last visit.,4,Positive,Service,True,llm,True
Lisette's Café & Bakery @ Bangsar,"Had to wait 45 minutes for a table despite having a reservation. However, Excellent value for the quality of food served.",3,Positive,Taste,True,llm,True
Lisette's Café & Bakery @ Bangsar,"Had to wait 45 minutes for a table despite having a reservation. However, Quick seating even on a busy Friday night.",4,Negative,Wait Time,True,llm,True
Lisette's Café & Bakery @ Bangsar,Waited over an hour before anyone took our order.,5,Negative,Wait Time,True,llm,True
Lisette's Café & Bakery @ Bangsar,Quick seating even on a busy Friday night.,5,Positive,Wait Time,True,llm,True
Lisette's Café & Bakery @ Bangsar,Excellent value for the quality of food served.,2,Positive,Taste,True,llm,True
Lisette's Café & Bakery @ Bangsar,The place was clean but the decor was a bit dated.,3,Neutral,Other,True,llm,True
Lisette's Café & Bakery @ Bangsar,The mains tasted bland and under-seasoned.,5,Negative,Taste,True,llm,True
Lisette's Café & Bakery @ Bangsar,Left disappointed; the ramen was salty for the price.,4,Negative,Taste,True,llm,True
Lisette's Café & Bakery @ Bangsar,Quick seating even on a busy Friday night.,5,Positive,Wait Time,True,llm,True
Lisette's Café & Bakery @ Bangsar,The laksa was flavorful and exceeded our expectations.,4,Positive,Taste,True,llm,True
Lisette's Café & Bakery @ Bangsar,Quick seating even on a busy Friday night.,5,Positive,Wait Time,True,llm,True
Little Eat Stall,"Overpriced for the portion sizes we received. However, Staff remembered our preferences from last visit.",3,Negative,Other,True,llm,True
Little Eat Stall,Would come back just for the curry; truly excellent.,1,Positive,Taste,True,llm,True
Little Eat Stall,Quick seating even on a busy Friday night.,5,Positive,Wait Time,True,llm,True
Little Eat Stall,"Expected better — the satay tasted cold. However, Loved the pizza — memorable and served piping hot.",3,Positive,Taste,True,llm,True
